광역시도,시군구,업종대분류,업종중분류,1년미만,1~2년,2~3년,3~5년,5년 이상,
대구광역시,서구,생활서비스,개인/가정용품수리,14.0,1.0,4.0,22.0,16.0,
대구광역시,서구,생활서비스,주택수리,0.0,0.0,6.0,12.0,34.0,
대구광역시,서구,생활서비스,자동차/이륜차,6.0,7.0,36.0,160.0,144.0,
대구광역시,서구,생활서비스,이/미용/건강,51.0,54.0,46.0,187.0,313.0,
대구광역시,서구,생활서비스,행사/이벤트,0.0,1.0,1.0,2.0,3.0,
대구광역시,서구,생활서비스,대행업,0.0,0.0,1.0,0.0,1.0,
대구광역시,서구,생활서비스,대중목욕탕/휴게,11.0,1.0,0.0,9.0,17.0,
대구광역시,서구,생활서비스,주유소/충전소,0.0,1.0,3.0,23.0,11.0,
대구광역시,서구,생활서비스,사진,2.0,1.0,1.0,5.0,6.0,
대구광역시,서구,생활서비스,인력/고용/용역알선,1.0,1.0,2.0,7.0,12.0,
대구광역시,서구,생활서비스,광고/인쇄,2.0,1.0,3.0,28.0,32.0,
대구광역시,서구,소매,가구소매,8.0,2.0,26.0,68.0,15.0,
대구광역시,서구,소매,의복의류,25.0,26.0,62.0,223.0,131.0,
대구광역시,서구,소매,시계/귀금속소매,0.0,1.0,1.0,11.0,25.0,
대구광역시,서구,소매,음/식료품소매,67.0,13.0,24.0,159.0,114.0,
대구광역시,서구,소매,사무/문구/컴퓨터,8.0,2.0,9.0,39.0,24.0,
대구광역시,서구,소매,의약/의료품소매,2.0,0.0,1.0,23.0,11.0,
대구광역시,서구,소매,책/서적/도서,0.0,0.0,0.0,7.0,7.0,
대구광역시,서구,소매,운동/경기용품소매,1.0,0.0,6.0,32.0,11.0,
대구광역시,서구,소매,선물/팬시/기념품,4.0,0.0,5.0,33.0,19.0,
대구광역시,서구,소매,기타판매업,3.0,3.0,6.0,35.0,183.0,
대구광역시,서구,소매,가정/주방/인테리어,18.0,6.0,23.0,186.0,84.0,
대구광역시,서구,소매,건강/미용식품,7.0,4.0,5.0,33.0,71.0,
대구광역시,서구,소매,가전제품소매,5.0,1.0,6.0,12.0,13.0,
대구광역시,서구,소매,중고품소매/교환,0.0,0.0,3.0,11.0,25.0,
대구광역시,서구,소매,화장품소매,10.0,7.0,16.0,61.0,32.0,
대구광역시,서구,소매,애견/애완/동물,4.0,2.0,0.0,4.0,2.0,
대구광역시,서구,소매,예술품/골동품/수석/분재,0.0,1.0,0.0,2.0,0.0,
대구광역시,서구,소매,철물/난방/건설자재소매,12.0,1.0,14.0,30.0,51.0,
대구광역시,서구,소매,종합소매점,102.0,29.0,31.0,160.0,78.0,
대구광역시,서구,소매,취미/오락관련소매,0.0,0.0,0.0,2.0,1.0,
대구광역시,서구,소매,사진/광학/정밀기기소매,18.0,3.0,15.0,90.0,49.0,
대구광역시,서구,소매,페인트/유리제품소매,3.0,0.0,1.0,11.0,9.0,
대구광역시,서구,소매,자동차/자동차용품,6.0,5.0,43.0,57.0,87.0,
대구광역시,서구,소매,가방/신발/액세서리,4.0,7.0,14.0,82.0,20.0,
대구광역시,서구,소매,종교용품판매,0.0,0.0,0.0,0.0,1.0,
대구광역시,서구,숙박,호텔/콘도,0.0,1.0,0.0,2.0,1.0,
대구광역시,서구,숙박,모텔/여관/여인숙,6.0,9.0,8.0,13.0,75.0,
대구광역시,서구,스포츠,실내운동시설,2.0,3.0,8.0,20.0,13.0,
대구광역시,서구,스포츠,운영관리시설,1.0,0.0,0.0,2.0,1.0,
대구광역시,서구,스포츠,실외운동시설,0.0,0.0,0.0,3.0,2.0,
대구광역시,서구,음식,제과제빵떡케익,19.0,3.0,5.0,18.0,82.0,
대구광역시,서구,음식,음식배달서비스,3.0,0.0,1.0,2.0,5.0,
대구광역시,서구,음식,닭/오리요리,20.0,16.0,24.0,46.0,96.0,
대구광역시,서구,음식,분식,36.0,23.0,29.0,52.0,86.0,
대구광역시,서구,음식,유흥주점,45.0,32.0,40.0,116.0,124.0,
대구광역시,서구,음식,일식/수산물,46.0,14.0,24.0,50.0,76.0,
대구광역시,서구,음식,커피점/카페,36.0,37.0,34.0,67.0,139.0,
대구광역시,서구,음식,중식,12.0,9.0,9.0,21.0,55.0,
대구광역시,서구,음식,패스트푸드,15.0,8.0,5.0,15.0,21.0,
대구광역시,서구,음식,양식,3.0,4.0,5.0,10.0,12.0,
대구광역시,서구,음식,부페,4.0,1.0,3.0,1.0,1.0,
대구광역시,서구,음식,한식,205.0,122.0,156.0,395.0,530.0,
대구광역시,서구,음식,기타음식업,10.0,11.0,19.0,33.0,101.0,
대구광역시,서구,음식,별식/퓨전요리,7.0,4.0,4.0,2.0,11.0,
대구광역시,서구,학문/교육,학교,0.0,0.0,0.0,1.0,30.0,
대구광역시,서구,학문/교육,학원-창업취업취미,0.0,1.0,2.0,2.0,3.0,
대구광역시,서구,학문/교육,학원-어학,2.0,0.0,1.0,33.0,6.0,
대구광역시,서구,학문/교육,학원-예능취미체육,3.0,0.0,2.0,29.0,16.0,
대구광역시,서구,학문/교육,유아교육,2.0,2.0,1.0,8.0,66.0,
대구광역시,서구,학문/교육,학원-자격/국가고시,1.0,0.0,2.0,2.0,7.0,
대구광역시,서구,학문/교육,연구소,0.0,0.0,4.0,2.0,1.0,
대구광역시,서구,학문/교육,학원기타,0.0,2.0,13.0,34.0,26.0,
대구광역시,서구,학문/교육,도서관/독서실,1.0,0.0,0.0,8.0,7.0,
대구광역시,서구,학문/교육,학원-음악미술무용,2.0,0.0,2.0,29.0,14.0,
대구광역시,서구,학문/교육,기타교육기관,0.0,0.0,2.0,5.0,9.0,
대구광역시,서구,학문/교육,학문교육기타,0.0,0.0,1.0,3.0,5.0,
대구광역시,서구,학문/교육,학원-보습교습입시,7.0,3.0,3.0,72.0,12.0,
대구광역시,서구,학문/교육,학원-컴퓨터,0.0,0.0,0.0,4.0,2.0,
대구광역시,남구,관광/여가/오락,연극/영화/극장,0.0,0.0,4.0,3.0,6.0,
대구광역시,남구,관광/여가/오락,경마/경륜/성인오락,4.0,0.0,0.0,6.0,0.0,
대구광역시,남구,관광/여가/오락,전시/관람,0.0,0.0,1.0,3.0,6.0,
대구광역시,남구,관광/여가/오락,PC/오락/당구/볼링등,12.0,3.0,8.0,33.0,9.0,
대구광역시,남구,관광/여가/오락,요가/단전/마사지,2.0,0.0,0.0,18.0,10.0,
대구광역시,남구,관광/여가/오락,무도/유흥/가무,5.0,2.0,4.0,112.0,41.0,
대구광역시,남구,부동산,분양,0.0,0.0,4.0,3.0,0.0,
대구광역시,남구,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,45.0,
대구광역시,남구,부동산,부동산중개,21.0,2.0,14.0,43.0,48.0,
대구광역시,남구,부동산,부동산임대,0.0,0.0,3.0,0.0,2.0,
대구광역시,남구,부동산,평가/개발/관리,0.0,0.0,8.0,5.0,14.0,
대구광역시,남구,생활서비스,자동차/이륜차,4.0,1.0,14.0,131.0,85.0,
대구광역시,남구,생활서비스,법무세무회계,5.0,1.0,10.0,29.0,82.0,
대구광역시,남구,생활서비스,광고/인쇄,1.0,0.0,4.0,19.0,45.0,
대구광역시,남구,생활서비스,개인/가정용품수리,15.0,2.0,5.0,17.0,43.0,
대구광역시,남구,생활서비스,행사/이벤트,1.0,2.0,3.0,4.0,3.0,
대구광역시,남구,생활서비스,대중목욕탕/휴게,20.0,0.0,0.0,8.0,23.0,
대구광역시,남구,생활서비스,사진,1.0,3.0,2.0,6.0,22.0,
대구광역시,남구,생활서비스,물품기기대여,1.0,0.0,2.0,6.0,13.0,
대구광역시,남구,생활서비스,인력/고용/용역알선,1.0,0.0,3.0,7.0,19.0,
대구광역시,남구,생활서비스,주유소/충전소,0.0,0.0,2.0,19.0,13.0,
대구광역시,남구,생활서비스,세탁/가사서비스,15.0,11.0,8.0,26.0,180.0,
대구광역시,남구,생활서비스,예식/의례/관혼상제,2.0,1.0,2.0,4.0,8.0,
대구광역시,남구,생활서비스,장례/묘지,3.0,1.0,0.0,2.0,9.0,
대구광역시,남구,생활서비스,기타서비스업,0.0,3.0,7.0,3.0,12.0,
대구광역시,남구,생활서비스,대행업,0.0,0.0,1.0,0.0,13.0,
대구광역시,남구,생활서비스,주택수리,3.0,0.0,1.0,5.0,27.0,
대구광역시,남구,생활서비스,운송/배달/택배,3.0,1.0,3.0,14.0,58.0,
대구광역시,남구,생활서비스,개인서비스,2.0,0.0,2.0,17.0,14.0,
대구광역시,남구,생활서비스,이/미용/건강,78.0,67.0,53.0,227.0,260.0,
대구광역시,남구,소매,의약/의료품소매,0.0,3.0,7.0,41.0,31.0,
대구광역시,남구,소매,의복의류,58.0,3.0,14.0,274.0,81.0,
대구광역시,남구,소매,자동차/자동차용품,0.0,0.0,8.0,35.0,30.0,
대구광역시,남구,소매,선물/팬시/기념품,13.0,4.0,6.0,38.0,45.0,
대구광역시,남구,소매,가정/주방/인테리어,26.0,4.0,17.0,152.0,75.0,
대구광역시,남구,소매,화장품소매,9.0,2.0,10.0,107.0,33.0,
대구광역시,남구,소매,철물/난방/건설자재소매,5.0,5.0,3.0,21.0,39.0,
대구광역시,남구,소매,가방/신발/액세서리,14.0,2.0,8.0,91.0,23.0,
대구광역시,남구,소매,애견/애완/동물,1.0,3.0,0.0,2.0,4.0,
대구광역시,남구,소매,시계/귀금속소매,2.0,0.0,1.0,13.0,25.0,
대구광역시,남구,소매,음/식료품소매,75.0,10.0,16.0,166.0,100.0,
대구광역시,남구,소매,종합소매점,168.0,25.0,24.0,187.0,100.0,
대구광역시,남구,소매,사무/문구/컴퓨터,3.0,1.0,6.0,77.0,32.0,
대구광역시,남구,소매,페인트/유리제품소매,6.0,1.0,0.0,5.0,9.0,
대구광역시,남구,소매,중고품소매/교환,1.0,2.0,2.0,21.0,14.0,
대구광역시,남구,소매,건강/미용식품,3.0,3.0,7.0,42.0,61.0,
대구광역시,남구,소매,가구소매,5.0,1.0,2.0,28.0,11.0,
대구광역시,남구,소매,사진/광학/정밀기기소매,21.0,2.0,12.0,76.0,51.0,
대구광역시,남구,소매,가전제품소매,7.0,1.0,3.0,21.0,21.0,
대구광역시,남구,소매,책/서적/도서,0.0,1.0,1.0,27.0,7.0,
대구광역시,남구,소매,예술품/골동품/수석/분재,0.0,1.0,2.0,5.0,9.0,
대구광역시,남구,소매,운동/경기용품소매,7.0,2.0,3.0,42.0,22.0,
대구광역시,남구,소매,취미/오락관련소매,0.0,0.0,2.0,34.0,18.0,
대구광역시,남구,소매,기타판매업,1.0,2.0,3.0,28.0,106.0,
대구광역시,남구,소매,유아용품,0.0,1.0,0.0,4.0,2.0,
대구광역시,남구,숙박,모텔/여관/여인숙,2.0,1.0,6.0,17.0,47.0,
대구광역시,남구,숙박,호텔/콘도,0.0,0.0,0.0,6.0,0.0,
대구광역시,남구,숙박,민박/하숙,0.0,0.0,1.0,1.0,0.0,
대구광역시,남구,스포츠,운영관리시설,1.0,0.0,0.0,4.0,1.0,
대구광역시,남구,스포츠,실외운동시설,0.0,0.0,1.0,1.0,3.0,
대구광역시,남구,스포츠,실내운동시설,0.0,2.0,4.0,17.0,14.0,
대구광역시,남구,음식,부페,0.0,0.0,0.0,1.0,3.0,
대구광역시,남구,음식,유흥주점,43.0,20.0,17.0,123.0,137.0,
대구광역시,남구,음식,분식,50.0,8.0,21.0,71.0,138.0,
대구광역시,남구,음식,패스트푸드,18.0,10.0,10.0,17.0,19.0,
대구광역시,남구,음식,기타음식업,2.0,5.0,6.0,28.0,86.0,
대구광역시,남구,음식,한식,282.0,131.0,94.0,353.0,493.0,
대구광역시,남구,음식,중식,21.0,10.0,3.0,29.0,55.0,
대구광역시,남구,음식,닭/오리요리,36.0,15.0,11.0,50.0,97.0,
대구광역시,남구,음식,양식,27.0,8.0,7.0,26.0,29.0,
대구광역시,남구,음식,음식배달서비스,1.0,0.0,0.0,3.0,7.0,
대구광역시,남구,음식,커피점/카페,73.0,47.0,42.0,78.0,77.0,
대구광역시,남구,음식,제과제빵떡케익,28.0,9.0,10.0,22.0,77.0,
대구광역시,남구,음식,별식/퓨전요리,10.0,5.0,2.0,3.0,18.0,
대구광역시,남구,음식,일식/수산물,57.0,15.0,21.0,56.0,71.0,
대구광역시,남구,학문/교육,학문교육기타,0.0,0.0,0.0,3.0,10.0,
대구광역시,남구,학문/교육,학교,2.0,1.0,1.0,2.0,35.0,
대구광역시,남구,학문/교육,학원-음악미술무용,5.0,1.0,3.0,38.0,35.0,
대구광역시,남구,학문/교육,학원-컴퓨터,1.0,0.0,0.0,4.0,1.0,
대구광역시,남구,학문/교육,연구소,0.0,1.0,2.0,2.0,7.0,
대구광역시,남구,학문/교육,학원-어학,7.0,0.0,0.0,26.0,10.0,
대구광역시,남구,학문/교육,유아교육,0.0,1.0,3.0,6.0,39.0,
대구광역시,남구,학문/교육,학원-자격/국가고시,0.0,0.0,0.0,2.0,3.0,
대구광역시,남구,학문/교육,학원-창업취업취미,1.0,0.0,1.0,3.0,3.0,
대구광역시,남구,학문/교육,특수교육기관,0.0,0.0,3.0,1.0,8.0,
대구광역시,남구,학문/교육,학원-보습교습입시,4.0,6.0,1.0,37.0,19.0,
대구광역시,남구,학문/교육,학원기타,6.0,0.0,2.0,41.0,23.0,
대구광역시,남구,학문/교육,기타교육기관,0.0,0.0,6.0,10.0,16.0,
대구광역시,남구,학문/교육,학원-예능취미체육,3.0,1.0,0.0,9.0,10.0,
대구광역시,남구,학문/교육,도서관/독서실,1.0,0.0,0.0,4.0,2.0,
대구광역시,북구,관광/여가/오락,요가/단전/마사지,4.0,2.0,6.0,24.0,10.0,
대구광역시,북구,관광/여가/오락,연극/영화/극장,0.0,0.0,2.0,6.0,4.0,
대구광역시,북구,관광/여가/오락,전시/관람,0.0,0.0,2.0,3.0,2.0,
대구광역시,북구,관광/여가/오락,경마/경륜/성인오락,5.0,0.0,1.0,1.0,0.0,
대구광역시,북구,관광/여가/오락,PC/오락/당구/볼링등,16.0,7.0,33.0,54.0,28.0,
대구광역시,북구,관광/여가/오락,놀이/여가/취미,0.0,0.0,4.0,0.0,3.0,
대구광역시,북구,관광/여가/오락,무도/유흥/가무,3.0,4.0,36.0,174.0,61.0,
대구광역시,북구,부동산,분양,0.0,0.0,6.0,2.0,1.0,
대구광역시,북구,부동산,부동산관련서비스,0.0,0.0,0.0,0.0,180.0,
대구광역시,북구,부동산,부동산중개,62.0,5.0,41.0,57.0,154.0,
대구광역시,북구,부동산,부동산임대,0.0,0.0,2.0,1.0,15.0,
대구광역시,북구,부동산,평가/개발/관리,0.0,1.0,1.0,1.0,14.0,
대구광역시,북구,생활서비스,대중목욕탕/휴게,26.0,1.0,3.0,11.0,24.0,
대구광역시,북구,생활서비스,개인/가정용품수리,25.0,4.0,12.0,24.0,47.0,
대구광역시,북구,생활서비스,광고/인쇄,3.0,0.0,5.0,15.0,45.0,
대구광역시,북구,생활서비스,예식/의례/관혼상제,3.0,0.0,0.0,2.0,5.0,
대구광역시,북구,생활서비스,행사/이벤트,1.0,1.0,3.0,3.0,5.0,
대구광역시,북구,생활서비스,주택수리,0.0,1.0,3.0,11.0,30.0,
대구광역시,북구,생활서비스,장례/묘지,3.0,0.0,0.0,0.0,8.0,
대구광역시,북구,생활서비스,기타서비스업,1.0,1.0,4.0,4.0,13.0,
대구광역시,북구,생활서비스,세탁/가사서비스,34.0,11.0,20.0,53.0,244.0,
대구광역시,북구,생활서비스,이/미용/건강,152.0,106.0,126.0,431.0,533.0,
대구광역시,북구,생활서비스,사진,3.0,5.0,7.0,16.0,17.0,
대구광역시,북구,생활서비스,주유소/충전소,1.0,3.0,7.0,68.0,37.0,
대구광역시,북구,생활서비스,대행업,0.0,0.0,0.0,6.0,15.0,
대구광역시,북구,생활서비스,물품기기대여,2.0,0.0,4.0,4.0,31.0,
대구광역시,북구,생활서비스,법무세무회계,4.0,0.0,8.0,20.0,43.0,
대구광역시,북구,생활서비스,운송/배달/택배,14.0,3.0,13.0,27.0,104.0,
대구광역시,북구,생활서비스,인력/고용/용역알선,1.0,0.0,1.0,2.0,14.0,
대구광역시,북구,생활서비스,자동차/이륜차,5.0,8.0,24.0,288.0,148.0,
대구광역시,북구,생활서비스,개인서비스,1.0,0.0,2.0,4.0,6.0,
대구광역시,북구,소매,종교용품판매,2.0,1.0,0.0,0.0,3.0,
대구광역시,북구,소매,가전제품소매,34.0,3.0,16.0,89.0,28.0,
대구광역시,북구,소매,사진/광학/정밀기기소매,39.0,5.0,32.0,217.0,117.0,
대구광역시,북구,소매,의복의류,152.0,23.0,86.0,528.0,224.0,
대구광역시,북구,소매,애견/애완/동물,2.0,1.0,2.0,3.0,7.0,
대구광역시,북구,소매,건강/미용식품,19.0,3.0,12.0,75.0,125.0,
대구광역시,북구,소매,책/서적/도서,2.0,1.0,3.0,38.0,27.0,
대구광역시,북구,소매,사무/문구/컴퓨터,14.0,2.0,24.0,180.0,112.0,
대구광역시,북구,소매,음/식료품소매,172.0,27.0,98.0,459.0,304.0,
대구광역시,북구,소매,기타판매업,4.0,2.0,11.0,58.0,139.0,
대구광역시,북구,소매,유아용품,2.0,1.0,0.0,5.0,10.0,
대구광역시,북구,소매,가구소매,7.0,2.0,25.0,118.0,36.0,
대구광역시,북구,소매,예술품/골동품/수석/분재,1.0,1.0,1.0,0.0,2.0,
대구광역시,북구,소매,자동차/자동차용품,4.0,9.0,27.0,81.0,81.0,
대구광역시,북구,소매,화장품소매,50.0,8.0,30.0,212.0,98.0,
대구광역시,북구,소매,선물/팬시/기념품,22.0,2.0,9.0,172.0,112.0,
대구광역시,북구,소매,가정/주방/인테리어,40.0,12.0,56.0,493.0,218.0,
대구광역시,북구,소매,가방/신발/액세서리,26.0,12.0,25.0,238.0,73.0,
대구광역시,북구,소매,종합소매점,310.0,90.0,72.0,415.0,226.0,
대구광역시,북구,소매,의약/의료품소매,2.0,1.0,4.0,54.0,21.0,
대구광역시,북구,소매,운동/경기용품소매,10.0,6.0,10.0,95.0,50.0,
대구광역시,북구,소매,취미/오락관련소매,0.0,0.0,1.0,22.0,6.0,
대구광역시,북구,소매,중고품소매/교환,4.0,4.0,4.0,42.0,39.0,
대구광역시,북구,소매,시계/귀금속소매,1.0,1.0,9.0,31.0,25.0,
대구광역시,북구,소매,철물/난방/건설자재소매,10.0,4.0,11.0,55.0,96.0,
대구광역시,북구,소매,페인트/유리제품소매,10.0,0.0,0.0,3.0,7.0,
대구광역시,북구,숙박,캠프/별장/펜션,0.0,0.0,1.0,0.0,0.0,
대구광역시,북구,숙박,모텔/여관/여인숙,3.0,5.0,8.0,22.0,59.0,
대구광역시,북구,숙박,호텔/콘도,0.0,0.0,1.0,0.0,1.0,
대구광역시,북구,스포츠,실외운동시설,0.0,3.0,4.0,1.0,9.0,
대구광역시,북구,스포츠,운영관리시설,2.0,1.0,1.0,13.0,12.0,
대구광역시,북구,스포츠,실내운동시설,5.0,7.0,20.0,61.0,63.0,
대구광역시,북구,음식,커피점/카페,146.0,97.0,84.0,137.0,158.0,
대구광역시,북구,음식,닭/오리요리,81.0,40.0,68.0,110.0,225.0,
대구광역시,북구,음식,부페,7.0,2.0,0.0,4.0,6.0,
대구광역시,북구,음식,제과제빵떡케익,38.0,41.0,25.0,56.0,139.0,
대구광역시,북구,음식,양식,46.0,23.0,42.0,46.0,36.0,
대구광역시,북구,음식,유흥주점,59.0,42.0,64.0,178.0,216.0,
대구광역시,북구,음식,음식배달서비스,3.0,0.0,0.0,3.0,10.0,
대구광역시,북구,음식,중식,31.0,9.0,21.0,44.0,80.0,
대구광역시,북구,음식,일식/수산물,106.0,37.0,59.0,100.0,153.0,
대구광역시,북구,음식,패스트푸드,46.0,34.0,26.0,53.0,69.0,
대구광역시,북구,음식,별식/퓨전요리,26.0,3.0,8.0,6.0,32.0,
대구광역시,북구,음식,한식,451.0,281.0,260.0,751.0,870.0,
대구광역시,북구,음식,분식,96.0,50.0,69.0,148.0,201.0,
대구광역시,북구,음식,기타음식업,29.0,24.0,34.0,78.0,268.0,
대구광역시,북구,학문/교육,학원-컴퓨터,0.0,0.0,1.0,3.0,8.0,
대구광역시,북구,학문/교육,학문교육기타,1.0,0.0,6.0,10.0,17.0,
대구광역시,북구,학문/교육,도서관/독서실,2.0,2.0,9.0,18.0,26.0,
대구광역시,북구,학문/교육,기타교육기관,1.0,0.0,1.0,16.0,22.0,
대구광역시,북구,학문/교육,학원-예능취미체육,11.0,3.0,15.0,29.0,36.0,
대구광역시,북구,학문/교육,학교,2.0,3.0,4.0,4.0,94.0,
대구광역시,북구,학문/교육,유아교육,6.0,4.0,3.0,37.0,162.0,
대구광역시,북구,학문/교육,학원-음악미술무용,35.0,2.0,23.0,63.0,33.0,
대구광역시,북구,학문/교육,학원-창업취업취미,0.0,0.0,1.0,0.0,6.0,
대구광역시,북구,학문/교육,학원-자격/국가고시,1.0,1.0,0.0,4.0,8.0,
대구광역시,북구,학문/교육,학원기타,15.0,3.0,46.0,166.0,84.0,
대구광역시,북구,학문/교육,학원-보습교습입시,15.0,12.0,24.0,211.0,76.0,
대구광역시,북구,학문/교육,연구소,1.0,1.0,5.0,6.0,10.0,
대구광역시,북구,학문/교육,학원-어학,16.0,5.0,21.0,139.0,54.0,
대구광역시,북구,학문/교육,특수교육기관,0.0,0.0,0.0,2.0,3.0,
대구광역시,수성구,관광/여가/오락,전시/관람,1.0,1.0,3.0,5.0,5.0,
대구광역시,수성구,관광/여가/오락,놀이/여가/취미,1.0,0.0,0.0,0.0,1.0,
대구광역시,수성구,관광/여가/오락,요가/단전/마사지,4.0,3.0,13.0,33.0,21.0,
대구광역시,수성구,관광/여가/오락,PC/오락/당구/볼링등,37.0,8.0,22.0,66.0,25.0,
대구광역시,수성구,관광/여가/오락,경마/경륜/성인오락,2.0,0.0,0.0,6.0,0.0,
대구광역시,수성구,관광/여가/오락,연극/영화/극장,1.0,1.0,9.0,4.0,7.0,
대구광역시,수성구,관광/여가/오락,무도/유흥/가무,3.0,4.0,28.0,111.0,63.0,
대구광역시,수성구,부동산,분양,0.0,0.0,70.0,15.0,7.0,
